Format Version,1.24,Take Name,subject016-action008-move_010,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-05-18 10.26.10.968 上午,Capture Start Frame,319048,Total Frames in Take,515,Total Exported Frames,515,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
242,2.016667,-139.697571,1298.968750,-97.327751,-105.542809,1306.142700,157.000504,-56.493275,1489.649658,16.527029,202.308792,1276.499634,-18.131437,272.495117,1698.714111,36.290909,94.418381,1696.748413,103.894127,162.398453,1785.175781,10.396191,-46.300064,104.403366,-102.453026,84.577995,1087.474731,-270.864227,459.088470,1102.562744,-195.294632,-116.939461,62.362915,-23.551374,-21.395788,522.817749,-155.336060,38.389584,308.427399,-93.164482,-92.902519,1373.364990,-205.495148,54.592621,1473.086060,-207.458420,106.615089,696.905579,-114.005287,118.212898,51.869358,-30.862549,82.475601,42.154545,-152.440506,167.808441,60.191238,-90.110268,47.899471,1115.894531,-217.949219,339.248291,1198.881348,-176.060013,334.397400,1120.224487,-224.186981,25.737421,214.073944,195.139999,-93.631050,1181.523193,313.134399,-77.360535,829.888672,405.593597,-54.440948,212.369675,149.920044,242.290207,563.703369,198.455811,253.975815,446.035614,125.115646,-61.600353,1395.890381,219.433640,101.229202,1469.711304,221.290237,297.722534,671.272522,102.551315,138.104187,106.327217,85.842468,124.705193,88.173317,221.754471,207.279282,103.091301,147.829498,-72.363243,1212.220825,228.974152,-6.259091,944.066223,349.338074,-58.952858,958.595032,391.430603,-184.365509,1009.396790,-53.960949,10.198516,993.636108,-198.850403,-127.746986,1003.118774,155.675842,121.819214,1010.982727,177.566772
243,2.025000,-139.193192,1299.331177,-98.975876,-106.169914,1307.312866,155.472183,-56.748566,1490.308716,14.801629,202.357040,1277.564087,-17.833447,272.231384,1699.515869,35.172066,94.140167,1697.717529,102.763924,162.184402,1786.017334,9.200562,-46.339912,104.503433,-102.545891,87.744347,1088.563232,-270.945251,461.759827,1111.515503,-193.282898,-116.976631,62.379681,-23.575787,-21.694040,523.068420,-154.942734,38.155331,308.726257,-93.073555,-91.933022,1373.692871,-207.122589,55.324966,1473.748535,-208.361526,106.575066,697.055786,-113.967827,118.215843,51.910511,-30.860231,82.500458,42.142033,-152.426453,167.844894,60.151615,-90.104881,50.084885,1116.277344,-218.504852,339.840576,1205.746948,-175.721603,336.750854,1126.317383,-222.956146,23.998156,216.473755,194.805023,-97.782066,1186.187866,313.288330,-85.207527,834.419312,407.676270,-56.601295,214.360626,149.913864,242.957077,564.759460,197.597610,253.786499,446.990082,124.183365,-63.167824,1397.678955,217.432663,99.692856,1471.581909,220.400055,297.956268,672.248291,101.042007,136.192535,108.532883,85.655052,123.372551,91.148125,221.753220,205.624161,105.877426,147.382080,-75.325211,1215.518799,228.404999,-12.353894,947.638367,351.624390,-65.278793,962.912598,393.233734,-184.210907,1009.873840,-54.315033,10.064197,993.618286,-198.935181,-127.502411,1004.230591,155.293671,121.939148,1012.609985,177.075211
244,2.033333,-138.643341,1299.685669,-100.613670,-106.758522,1308.499146,154.005325,-56.991005,1490.955933,13.124083,202.433716,1278.610352,-17.469709,271.890900,1700.386108,34.204376,93.773094,1698.657349,101.752731,161.859711,1786.883057,8.156971,-46.374619,104.602715,-102.641342,90.540367,1089.584473,-271.001007,464.021515,1119.725220,-191.442398,-117.006615,62.428848,-23.620691,-21.888838,523.311646,-154.545593,37.970100,309.007935,-92.986931,-90.905434,1374.049194,-208.714294,56.137810,1474.413940,-209.210938,106.599693,697.205627,-113.845451,118.219322,51.949841,-30.857775,82.523079,42.130306,-152.413071,167.881729,60.108833,-90.099808,52.094448,1116.658813,-219.089111,340.281830,1212.059326,-175.487747,338.784912,1131.920532,-221.845810,22.205605,218.352341,194.502213,-101.738228,1190.499756,313.294556,-92.377388,838.796692,409.580719,-58.872116,215.821320,149.966415,243.256989,565.535706,196.749512,253.240112,447.656982,123.251541,-64.677483,1399.405640,215.478119,98.168228,1473.422607,219.544861,297.919678,672.870728,99.572487,134.248932,110.293770,85.414703,122.018890,93.588959,221.673782,203.933731,108.181076,146.874954,-78.119911,1218.672119,227.809784,-17.953447,951.198853,353.839111,-71.161171,967.104980,394.904388,-183.987335,1010.355591,-54.629890,10.131597,993.659790,-199.030258,-127.205460,1005.333313,154.941544,122.111481,1014.228455,176.642548
245,2.041667,-138.055511,1300.020020,-102.231903,-107.327866,1309.654541,152.585281,-57.217316,1491.573608,11.493138,202.534027,1279.619385,-17.066160,271.476227,1701.306030,33.385952,93.320946,1699.551514,100.857445,161.428741,1787.756348,7.261155,-46.406937,104.698723,-102.739380,93.011978,1090.498291,-271.069794,465.919098,1127.169922,-189.756622,-117.030884,62.500313,-23.681623,-21.993404,523.541687,-154.158371,37.829426,309.264618,-92.911659,-89.829132,1374.414062,-210.274857,57.021954,1475.064209,-210.008087,106.684647,697.349792,-113.650467,118.222260,51.988914,-30.856287,82.542236,42.119225,-152.401291,167.917099,60.064465,-90.096512,53.932091,1117.026123,-219.703140,340.601746,1217.800415,-175.349258,340.539154,1137.017944,-220.855362,20.396425,219.673035,194.237579,-105.493668,1194.463501,313.184021,-98.831779,842.977722,411.329865,-61.244469,216.690094,150.095673,243.171371,566.000671,195.923019,252.342575,448.022827,122.336136,-66.118332,1401.054688,213.586563,96.670418,1475.205444,218.716827,297.604187,673.129456,98.165993,132.299957,111.590912,85.126198,120.672844,95.463829,221.527222,202.236160,109.981834,146.314819,-80.757172,1221.655273,227.198547,-23.058338,954.705505,355.955048,-76.572273,971.135071,396.450684,-183.696426,1010.825745,-54.898930,10.355474,993.730652,-199.115051,-126.865936,1006.418823,154.625580,122.333260,1015.806885,176.278809
246,2.050000,-137.442047,1300.322144,-103.817909,-107.885094,1310.691284,151.160568,-57.430416,1492.147949,9.908022,202.655319,1280.576050,-16.645679,270.991241,1702.257935,32.712460,92.786606,1700.391113,100.073074,160.898605,1788.623901,6.507473,-46.438656,104.788971,-102.841057,95.196800,1091.308594,-271.172852,467.495819,1133.833862,-188.213211,-117.050850,62.585430,-23.754562,-22.020384,523.755920,-153.793747,37.729641,309.492920,-92.851921,-88.714493,1374.767334,-211.801025,57.964321,1475.684570,-210.757385,106.826698,697.483521,-113.395897,118.224106,52.028275,-30.857042,82.557373,42.107651,-152.391861,167.949753,60.018875,-90.095802,55.605984,1117.372437,-220.342056,340.826935,1222.952271,-175.293106,342.047546,1141.598999,-219.979111,18.594952,220.410599,194.011703,-109.040810,1198.087891,312.990509,-104.541168,846.924805,412.950470,-63.707890,216.889313,150.326874,242.688660,566.137573,195.135300,251.097916,448.077087,121.450371,-67.488235,1402.613770,211.769745,95.213936,1476.907593,217.916122,297.002960,673.019409,96.849167,130.376129,112.412819,84.797119,119.361458,96.755341,221.327560,200.561401,111.276199,145.708466,-83.250122,1224.452148,226.588913,-27.661367,958.122314,357.951630,-81.494926,974.970093,397.878296,-183.339203,1011.263977,-55.113644,10.700317,993.813660,-199.179932,-126.488060,1007.478210,154.356720,122.607979,1017.319946,175.990616
247,2.058333,-136.810333,1300.584351,-105.364464,-108.396774,1311.498779,149.665573,-57.632912,1492.678467,8.366861,202.793015,1281.468506,-16.228672,270.441559,1703.226929,32.177578,92.177620,1701.171875,99.389557,160.277222,1789.475342,5.886814,-46.471191,104.870514,-102.946556,97.125793,1092.023071,-271.327209,468.794495,1139.703003,-186.803497,-117.066605,62.679089,-23.837196,-21.977978,523.953735,-153.462875,37.667660,309.691132,-92.809784,-87.568619,1375.096558,-213.286575,58.948338,1476.260376,-211.463974,107.024071,697.601013,-113.093529,118.224907,52.067944,-30.861418,82.568573,42.093628,-152.385834,167.979218,59.972202,-90.098740,57.114861,1117.684326,-221.005829,340.979889,1227.504272,-175.303146,343.337463,1145.647705,-219.208969,16.809698,220.550095,193.822510,-112.371841,1201.385376,312.744629,-109.493523,850.606873,414.465942,-66.266342,216.358780,150.691437,241.807373,565.945923,194.406769,249.513016,447.815643,120.609123,-68.789322,1404.070679,210.033829,93.807228,1478.512207,217.148468,296.112061,672.538086,95.648888,128.508347,112.754044,84.433769,118.110611,97.461510,221.080246,198.934998,112.069550,145.064453,-85.604988,1227.052246,225.998138,-31.757132,961.419128,359.817810,-85.915558,978.578674,399.195984,-182.917999,1011.654236,-55.269432,11.140105,993.893494,-199.215057,-126.071869,1008.500549,154.145355,122.942574,1018.748535,175.784149
248,2.066667,-136.166183,1300.801758,-106.866364,-108.844208,1312.079102,148.117920,-57.823425,1493.163940,6.868685,202.940186,1282.286987,-15.832164,269.834015,1704.198120,31.773884,91.504021,1701.886475,98.796051,159.576462,1790.297485,5.388054,-46.505119,104.941704,-103.056534,98.822609,1092.638428,-271.545532,469.853546,1144.763916,-185.520630,-117.077606,62.778034,-23.928537,-21.869383,524.136414,-153.172241,37.641281,309.858093,-92.784210,-86.400734,1375.382812,-214.726501,59.957901,1476.774658,-212.128403,107.279358,697.699036,-112.755569,118.224953,52.107117,-30.870369,82.577057,42.074944,-152.383972,168.005844,59.924652,-90.106621,58.456600,1117.948486,-221.698318,341.079651,1231.444824,-175.360336,344.431030,1149.143921,-218.537201,15.049607,220.084290,193.668381,-115.479576,1204.368042,312.474945,-113.687241,854.001953,415.894165,-68.945312,215.037979,151.214737,240.517273,565.420898,193.754517,247.598328,447.242706,119.833382,-70.023933,1405.412354,208.383606,92.450577,1480.004517,216.414978,294.927979,671.684448,94.597176,126.719818,112.613335,84.041878,116.944412,97.591072,220.786362,197.383621,112.371590,144.390778,-87.818932,1229.440430,225.435486,-35.346451,964.564270,361.543579,-89.819572,981.932129,400.411957,-182.437149,1011.987000,-55.365761,11.652257,993.952576,-199.208145,-125.625237,1009.482727,153.995834,123.343582,1020.075317,175.661041
249,2.075000,-135.521759,1300.966919,-108.310516,-109.257774,1312.573242,146.633743,-58.002571,1493.598022,5.419416,203.092987,1283.028564,-15.469320,269.176025,1705.155884,31.492327,90.771362,1702.529419,98.287628,158.810089,1791.078735,4.998337,-46.539085,105.001869,-103.171303,100.302742,1093.147583,-271.836914,470.703796,1149.004517,-184.360046,-117.083992,62.878132,-24.027039,-21.696365,524.303772,-152.920532,37.649715,309.994690,-92.772781,-85.224808,1375.607544,-216.114090,60.974716,1477.211914,-212.752991,107.596870,697.776611,-112.394516,118.224907,52.143719,-30.884056,82.585487,42.050533,-152.386673,168.030777,59.875626,-90.119675,59.636059,1118.156250,-222.415268,341.143860,1234.759277,-175.447113,345.346954,1152.075806,-217.961288,13.318390,219.003967,193.549820,-118.357239,1207.042358,312.213226,-117.126617,857.091919,417.248871,-71.794266,212.850006,151.922607,238.797256,564.556763,193.191086,245.365906,446.368347,119.139771,-71.198563,1406.628418,206.824417,91.139435,1481.375854,215.713257,293.448364,670.464355,93.721756,125.035553,111.997131,83.626869,115.883827,97.154343,220.452301,195.930374,112.201012,143.695831,-89.888321,1231.598389,224.907593,-38.428753,967.528381,363.119202,-93.194489,985.010254,401.532227,-181.903000,1012.256165,-55.404209,12.217525,993.976562,-199.151169,-125.162888,1010.428284,153.908890,123.818253,1021.289795,175.617996
250,2.083333,-134.889984,1301.070557,-109.679062,-109.661659,1313.046753,145.275635,-58.172943,1493.977051,4.027609,203.250595,1283.693726,-15.149508,268.476105,1706.086792,31.322758,89.985291,1703.097046,97.859276,157.989075,1791.812866,4.705392,-46.570438,105.050606,-103.289734,101.575829,1093.543213,-272.204956,471.369995,1152.413086,-183.320068,-117.087128,62.973820,-24.129915,-21.461763,524.456848,-152.702667,37.692898,310.102570,-92.771950,-84.056686,1375.760986,-217.439972,61.977306,1477.556763,-213.336868,107.980019,697.833313,-112.022263,118.225601,52.175919,-30.901905,82.596504,42.021046,-152.393890,168.055328,59.822643,-90.136574,60.656609,1118.298218,-223.145920,341.190216,1237.436157,-175.548584,346.101440,1154.435913,-217.480179,11.613452,217.309097,193.465042,-120.993950,1209.412964,311.987640,-119.828415,859.861084,418.537415,-74.698502,209.894302,152.732071,236.630035,563.361389,192.726059,242.821625,445.203125,118.539551,-72.319626,1407.714233,205.359009,89.869377,1482.622559,215.043701,291.672089,668.892334,93.037109,123.479553,110.917053,83.191772,114.945831,96.166138,220.084763,194.591919,111.583992,142.987152,-91.811501,1233.508667,224.420639,-41.001297,970.286194,364.539734,-96.037964,987.799316,402.560150,-181.322662,1012.457581,-55.386257,12.823733,993.956909,-199.042633,-124.695190,1011.338013,153.884491,124.369743,1022.388367,175.651062
251,2.091667,-134.281113,1301.107910,-110.957092,-110.056816,1313.479736,144.041428,-58.338806,1494.289795,2.697696,203.413315,1284.283691,-14.876295,267.740875,1706.979736,31.257696,89.154877,1703.586914,97.502434,157.124710,1792.494995,4.501821,-46.596180,105.089714,-103.409973,102.646133,1093.817627,-272.645721,471.872437,1154.981079,-182.400085,-117.089622,63.060135,-24.234156,-21.172079,524.596558,-152.511261,37.771427,310.183502,-92.776817,-82.911194,1375.834961,-218.693481,62.942928,1477.796875,-213.876541,108.431168,697.868042,-111.649086,118.227722,52.202770,-30.923180,82.610611,41.987907,-152.404694,168.079849,59.763741,-90.155693,61.519253,1118.365234,-223.886917,341.236359,1239.469238,-175.653183,346.709198,1156.215942,-217.092010,9.937082,215.021332,193.407288,-123.376587,1211.483154,311.819733,-121.816856,862.298218,419.756683,-77.370850,206.444672,153.448639,234.005859,561.853210,192.367981,239.963058,443.757599,118.043243,-73.389473,1408.662964,203.988693,88.640625,1483.745239,214.412659,289.597168,666.986816,92.557205,122.064857,109.386528,82.739746,114.140984,94.650711,219.685516,193.381546,110.547119,142.266739,-93.584457,1235.162598,223.980103,-43.064564,972.815063,365.806458,-98.353325,990.285645,403.496277,-180.697662,1012.588135,-55.311581,13.465425,993.890259,-198.885117,-124.240776,1012.222656,153.922394,124.994652,1023.366211,175.754898
252,2.100000,-133.700302,1301.076782,-112.132500,-110.440453,1313.862915,142.931122,-58.507957,1494.526001,1.436502,203.583084,1284.804199,-14.647084,266.977142,1707.824829,31.289206,88.289612,1704.000732,97.205513,156.227997,1793.118164,4.380480,-46.614464,105.120712,-103.529594,103.511299,1093.966187,-273.148010,472.228912,1156.703003,-181.600784,-117.094231,63.132824,-24.336874,-20.834900,524.721313,-152.336700,37.886517,310.239227,-92.781288,-81.805115,1375.822021,-219.861969,63.849331,1477.925903,-214.372604,108.951218,697.878784,-111.284355,118.231468,52.222363,-30.946547,82.626900,41.951889,-152.417862,168.104431,59.698429,-90.175201,62.222912,1118.348267,-224.633408,341.299744,1240.856934,-175.753815,347.183655,1157.410522,-216.798248,8.303162,212.168228,193.367065,-125.498177,1213.258057,311.719574,-123.114861,864.396179,420.893280,-79.714394,202.603867,153.991226,230.919983,560.060303,192.126068,236.790253,442.052460,117.662437,-74.409874,1409.466431,202.715149,87.453789,1484.747925,213.826828,287.220123,664.767334,92.301025,120.800262,107.430664,82.272125,113.476562,92.641991,219.253098,192.306091,109.119751,141.538391,-95.203087,1236.566650,223.594742,-44.620506,975.103088,366.926880,-100.141838,992.453857,404.340576,-180.024414,1012.647644,-55.182598,14.138614,993.773071,-198.681076,-123.821869,1013.098816,154.020248,125.685692,1024.218384,175.921204
253,2.108333,-133.150665,1300.974365,-113.189217,-110.803345,1314.174072,141.941833,-58.687416,1494.688965,0.256842,203.762314,1285.262573,-14.457356,266.194122,1708.614258,31.405315,87.399300,1704.341431,96.957611,155.309708,1793.679321,4.331880,-46.625156,105.142998,-103.645958,104.164108,1093.984863,-273.694977,472.454254,1157.573608,-180.926498,-117.100723,63.190453,-24.435274,-20.451305,524.830566,-152.170990,38.039368,310.269775,-92.778374,-80.762886,1375.714600,-220.926468,64.678162,1477.938354,-214.826950,109.541336,697.862854,-110.934082,118.237106,52.231567,-30.969223,82.645126,41.913628,-152.432343,168.129669,59.625832,-90.192604,62.769665,1118.242310,-225.373032,341.393219,1241.596191,-175.844086,347.535553,1158.013916,-216.599457,6.723923,208.783142,193.332764,-127.354416,1214.744019,311.687103,-123.736549,866.153198,421.935394,-81.801208,198.330078,154.382782,227.374481,558.023621,192.004761,233.302032,440.114899,117.402397,-75.381828,1410.120850,201.539032,86.307747,1485.634399,213.287796,284.536896,662.259155,92.278893,119.694626,105.084877,81.789162,112.955788,90.179062,218.789444,191.370178,107.339737,140.815125,-96.664566,1237.730591,223.274811,-45.671074,977.146179,367.909607,-101.408134,994.295654,405.092316,-179.302307,1012.640381,-55.004833,14.840631,993.602966,-198.433350,-123.424316,1013.959900,154.162704,126.435120,1024.943237,176.141388
254,2.116667,-132.635437,1300.793457,-114.110649,-111.131554,1314.385254,141.069565,-58.881233,1494.779175,-0.831792,203.950943,1285.662964,-14.302632,265.402466,1709.343750,31.591311,86.490746,1704.610962,96.751686,154.382706,1794.178223,4.347249,-46.627098,105.156647,-103.757133,104.600777,1093.876465,-274.268250,472.559143,1157.587524,-180.384766,-117.105515,63.236347,-24.527334,-20.015654,524.926208,-152.008408,38.232708,310.274750,-92.760994,-79.808548,1375.504761,-221.866745,65.415222,1477.833740,-215.240036,110.203629,697.814087,-110.597626,118.245163,52.227806,-30.988071,82.666183,41.874245,-152.446594,168.156799,59.543968,-90.204697,63.164986,1118.048340,-226.101288,341.522980,1241.684082,-175.917236,347.769928,1158.019897,-216.494476,5.193391,204.906754,193.289185,-128.938675,1215.944092,311.721252,-123.693542,867.569824,422.876465,-83.685371,193.614929,154.638763,223.363495,555.776978,192.001816,229.497314,437.973419,117.257988,-76.301849,1410.624878,200.462982,85.204353,1486.410522,212.797333,281.539917,659.488647,92.489746,118.757462,102.391609,81.296135,112.577942,87.308990,218.304337,190.577103,105.255356,140.113632,-97.958931,1238.652222,223.021637,-46.221436,978.938354,368.759460,-102.164589,995.812500,405.747955,-178.533112,1012.567871,-54.784191,15.578715,993.386353,-198.150040,-123.000801,1014.772400,154.324692,127.236382,1025.544189,176.408417
255,2.125000,-132.154221,1300.529053,-114.886238,-111.422157,1314.483154,140.314453,-59.093220,1494.796753,-1.821176,204.146027,1286.010132,-14.176051,264.611755,1710.012085,31.832178,85.570030,1704.812988,96.582451,153.458069,1794.614380,4.416522,-46.616570,105.164787,-103.861153,104.821838,1093.651123,-274.853424,472.549896,1156.741821,-179.986633,-117.105240,63.275894,-24.613928,-19.519541,525.010315,-151.845078,38.471897,310.255493,-92.722305,-78.961494,1375.190063,-222.668320,66.057663,1477.621582,-215.610931,110.943565,697.727478,-110.271080,118.256096,52.208889,-31.000507,82.691124,41.834717,-152.457962,168.187164,59.450214,-90.208275,63.413589,1117.768066,-226.809906,341.692627,1241.117065,-175.966187,347.887146,1157.429443,-216.484390,3.706336,200.579056,193.220459,-130.241882,1216.863159,311.812866,-123.003914,868.648865,423.706055,-85.404808,188.471741,154.762131,218.869812,553.339355,192.110245,225.385193,435.663330,117.221695,-77.163773,1410.981079,199.494522,84.145950,1487.081421,212.361237,278.226257,656.485107,92.930954,118.000229,99.405518,80.801926,112.339828,84.091858,217.808517,189.925919,102.927597,139.447144,-99.066750,1239.331299,222.826660,-46.274639,980.478638,369.478912,-102.424347,997.005432,406.301117,-177.717270,1012.430176,-54.528446,16.364277,993.131348,-197.840942,-122.520027,1015.484924,154.500946,128.076752,1026.026733,176.716644
256,2.133333,-131.708298,1300.182617,-115.505646,-111.683853,1314.468750,139.683929,-59.327160,1494.745605,-2.699406,204.345413,1286.311523,-14.068437,263.827209,1710.616943,32.117733,84.649353,1704.955688,96.444633,152.543243,1794.992188,4.526987,-46.589649,105.172134,-103.954811,104.824287,1093.316162,-275.436981,472.428436,1155.038086,-179.746857,-117.097672,63.315063,-24.697536,-18.954113,525.083679,-151.677628,38.763165,310.214844,-92.655800,-78.239609,1374.775879,-223.319443,66.605988,1477.318359,-215.941299,111.767143,697.602661,-109.951309,118.270721,52.173244,-31.004765,82.720451,41.795471,-152.463547,168.221924,59.342903,-90.201714,63.518734,1117.402466,-227.477249,341.904266,1239.891113,-175.981949,347.887909,1156.250366,-216.571518,2.259469,195.852142,193.115631,-131.250015,1217.508301,311.945251,-121.686333,869.395569,424.407135,-86.968559,182.937820,154.738434,213.902435,550.745300,192.323715,220.975784,433.220764,117.287064,-77.960899,1411.193604,198.643646,83.137314,1487.656372,211.987381,274.599548,653.286072,93.597038,117.433388,96.188972,80.312431,112.232841,80.594742,217.308258,189.416046,100.430130,138.825378,-99.967934,1239.778931,222.680649,-45.835529,981.768127,370.070251,-102.194412,997.874634,406.746246,-176.855103,1012.235413,-54.254333,17.203274,992.840332,-197.510315,-121.978729,1016.050598,154.704330,128.937546,1026.398315,177.063766
257,2.141667,-131.302017,1299.752686,-115.959610,-111.920494,1314.353149,139.182892,-59.579357,1494.628052,-3.458644,204.548691,1286.575439,-13.969630,263.050079,1711.158081,32.444473,83.737152,1705.049072,96.336517,151.646561,1795.319458,4.669444,-46.543655,105.182587,-104.035995,104.603905,1092.879761,-276.003845,472.191162,1152.478760,-179.681793,-117.081985,63.357815,-24.778477,-18.312611,525.144104,-151.501465,39.112240,310.155579,-92.557571,-77.655594,1374.269409,-223.808685,67.047783,1476.944336,-216.237091,112.676453,697.441589,-109.635078,118.290108,52.120682,-31.000195,82.754913,41.756374,-152.462234,168.262070,59.222179,-90.184715,63.481270,1116.954102,-228.086029,342.156860,1238.004517,-175.956558,347.769165,1154.487671,-216.754852,0.840539,190.791367,192.965103,-131.951324,1217.883545,312.104156,-119.760231,869.813354,424.961670,-88.361382,177.078979,154.545685,208.492218,548.043152,192.638184,216.276627,430.676483,117.448601,-78.685745,1411.267212,197.917572,82.188148,1488.150024,211.683060,270.659668,649.926392,94.478859,117.059364,92.804939,79.831116,112.244118,76.885963,216.808868,189.045898,97.834717,138.258469,-100.649040,1240.002808,222.577927,-44.914169,982.805176,370.535370,-101.480392,998.424561,407.080322,-175.945663,1011.996033,-53.985649,18.102991,992.522217,-197.161316,-121.377625,1016.452332,154.937225,129.802429,1026.669800,177.450394
258,2.150000,-130.934464,1299.241211,-116.248764,-112.126419,1314.146484,138.810608,-59.835964,1494.448364,-4.088849,204.756424,1286.810303,-13.868865,262.281952,1711.637573,32.809376,82.836945,1705.103882,96.261436,150.775406,1795.602783,4.840873,-46.477600,105.198456,-104.104980,104.159134,1092.356079,-276.543304,471.830231,1149.063721,-179.807343,-117.057991,63.406849,-24.855614,-17.587223,525.188965,-151.312119,39.522484,310.078735,-92.428406,-77.219856,1373.680786,-224.128906,67.365395,1476.521851,-216.507141,113.672188,697.253967,-109.320465,118.314705,52.051590,-30.986809,82.795601,41.718063,-152.455170,168.307999,59.088890,-90.158218,63.302860,1116.430298,-228.621338,342.447540,1235.461548,-175.888519,347.523590,1152.147583,-217.033859,-0.554483,185.466949,192.760941,-132.344986,1217.990356,312.278656,-117.245361,869.909912,425.358215,-89.553192,170.987793,154.159897,202.666336,545.276489,193.046341,211.297836,428.060913,117.697937,-79.326790,1411.207764,197.322495,81.304382,1488.572144,211.454483,266.412170,646.442383,95.562927,116.871658,89.312218,79.361244,112.358528,73.033157,216.315231,188.806030,95.201614,137.755432,-101.101692,1240.007202,222.512863,-43.514793,983.593445,370.875427,-100.288666,998.661133,407.300110,-174.989151,1011.720764,-53.736923,19.073574,992.194824,-196.797775,-120.721581,1016.697998,155.193298,130.656403,1026.851807,177.877731
259,2.158333,-130.599335,1298.655884,-116.379120,-112.296120,1313.849365,138.564224,-60.087921,1494.213745,-4.579467,204.969986,1287.024414,-13.755049,261.527039,1712.061523,33.205391,81.953026,1705.130493,96.222008,149.931076,1795.847412,5.040712,-46.392780,105.219635,-104.162750,103.487991,1091.761719,-277.046936,471.333740,1144.793823,-180.135818,-117.024956,63.466133,-24.928663,-16.766695,525.218323,-151.108459,39.993275,309.983246,-92.272202,-76.939110,1373.021729,-224.278381,67.549561,1476.069458,-216.755707,114.755325,697.058838,-109.007782,118.344482,51.967438,-30.964857,82.842537,41.682491,-152.445023,168.359467,58.943932,-90.124153,62.989578,1115.845459,-229.061874,342.772614,1232.270142,-175.784470,347.143311,1149.242920,-217.413269,-1.922112,179.949692,192.501282,-132.431549,1217.828003,312.461365,-114.156509,869.697083,425.588745,-90.504379,164.780304,153.556274,196.449844,542.480713,193.535416,206.056915,425.410278,118.019051,-79.872940,1411.026978,196.869308,80.491035,1488.927856,211.306168,261.877563,642.878601,96.825058,116.854973,85.760910,78.902573,112.561180,69.099663,215.826004,188.679520,92.578201,137.318314,-101.317772,1239.800171,222.477570,-41.637512,984.139771,371.088287,-98.622993,998.590698,407.399933,-173.984802,1011.413452,-53.512127,20.123375,991.872375,-196.418457,-120.028336,1016.808960,155.466263,131.481262,1026.948730,178.348495
260,2.166667,-130.292236,1298.009155,-116.355057,-112.421837,1313.463501,138.444504,-60.335636,1493.925659,-4.927549,205.192154,1287.224731,-13.617384,260.788239,1712.438599,33.626354,81.086922,1705.138184,96.219467,149.111954,1796.057251,5.268987,-46.291790,105.245041,-104.210587,102.584213,1091.107666,-277.501617,470.679657,1139.675659,-180.675598,-116.983070,63.537830,-24.997425,-15.842656,525.234253,-150.893524,40.523121,309.869843,-92.096336,-76.810699,1372.301758,-224.255692,67.600189,1475.598267,-216.976761,115.922974,696.873962,-108.694336,118.379166,51.870743,-30.934795,82.894073,41.650928,-152.434204,168.415863,58.788498,-90.084045,62.546886,1115.218262,-229.386688,343.126465,1228.440918,-175.654968,346.614929,1145.785767,-217.896805,-3.256143,174.310516,192.189072,-132.206421,1217.392334,312.650757,-110.501846,869.184937,425.640717,-91.161133,158.592239,152.706558,189.860443,539.681885,194.087555,200.577728,422.761841,118.392883,-80.318085,1410.743652,196.570038,79.756943,1489.219360,211.242096,257.080414,639.273193,98.237686,116.985901,82.197960,78.449890,112.840614,65.141350,215.335800,188.646957,89.997925,136.939682,-101.289520,1239.398926,222.468094,-39.284664,984.450562,371.166473,-96.487068,998.221497,407.375549,-172.933655,1011.087769,-53.316704,21.256685,991.557922,-196.014847,-119.323860,1016.818298,155.744095,132.263199,1026.961182,178.867661
